id,series,block,format,card_num,name,type,class,race,professions,talent,faction,type_tags,rarity,cost,cost_modifier,attack,strike_cost,damage_type,defense,health,rules,wowtcgdb_id,card_image,series_type,ally_faction,talent_restrictions,race_restrictions,profession_restrictions,reputation_restrictions
2396,Fields of Honor,Drums of War,"Classic, Core",159,Grips of Damnation,Armor,DrRo,,,,Neutral,Armor Leather Hands (1),U,2,,0,,,1,0,"At the start of your turn, your hero deals 2 melee damage to each hero.
Pay 2 >>> This turn, prevent all damage that would be dealt this way. Any player can use this power.",2680,FoH_159.jpg,Core,Neutral,,,,
2397,Fields of Honor,Drums of War,"Classic, Core",160,Marksman's Legguards,Armor,HuSh,,,,Neutral,Armor Mail Legs (1),U,1,,0,,,1,0,"Pay 1, Destroy Marksman's Legguards >>> Target ally has long-range this turn.",2675,FoH_160.jpg,Core,Neutral,,,,
2398,Fields of Honor,Drums of War,"Classic, Core",161,Merciless Gladiator's Raiment,Armor,Priest,,,,Neutral,Arena Armor Set Cloth Chest (1) Hands (1) Head (1) Legs (1) Shoulder (1),E,8,,0,,,5,0,"Each hero and ally in your party has +X health, where X is its printed health.
[Activate] >>> Target opponent puts three allies from his party into their owners' hands.",2641,FoH_161.jpg,Core,Neutral,,,,
2399,Fields of Honor,Drums of War,"Classic, Core",162,Vengeful Gladiator's Earthshaker,Armor,Shaman,,,,Neutral,Arena Armor Set Mail Chest (1) Hands (1) Head (1) Legs (1) Shoulder (1),E,7,,0,,,7,0,"When combat damage is dealt with one or more of your weapons, ready all your weapons.
[Activate] >>> Your hero deals 2 frost damage to target hero or ally. A Character dealt damage this way can't attack or protect this turn.",2662,FoH_162.jpg,Core,Neutral,,,,
2400,Fields of Honor,Drums of War,"Classic, Core",163,Veteran's Dreadweave Belt,Armor,MgPrWk,,,,Neutral,Armor Cloth Waist (1),R,3,,0,,,1,0,Players pay 2 more to play cards.,2672,FoH_163.jpg,Core,Neutral,,,,
2401,Fields of Honor,Drums of War,"Classic, Core",164,Windtalker's Wristguards,Armor,HuSh,,,,Neutral,Armor Mail Wrist (1),R,4,,0,,,1,0,"[Activate] >>> Reveal the top two cards of your deck, then put them on the bottom. If they have different card types, your hero deals 2 nature damage to target hero or ally.",2753,FoH_164.jpg,Core,Neutral,,,,
2402,Fields of Honor,Drums of War,"Classic, Core",165,Bangle of Endless Blessings,Item,DrMgPaPrShWk,,,,Neutral,Item Trinket (2),R,12,,0,,,0,0,"When Bangle of Endless Blessings enters play, put each face-down resource into its owner's hand.
Players can't place resources face down.",2754,FoH_165.jpg,Core,Neutral,,,,
2403,Fields of Honor,Drums of War,"Classic, Core",166,Pinata,Item,Any,,,,Neutral,Item Item,R,2,,0,,,0,0,"Friendly allies can attack Pinata as though it were an opposing ally.
When Pinata defends, destroy it. If you do, draw 2 cards.",2607,FoH_166.jpg,Core,Neutral,,,,
2404,Fields of Honor,Drums of War,"Classic, Core",167,Stormpike Insignia,Item,Any,,,,Alliance,Item Trinket (2) Battleground,U,2,,0,,,0,0,"When you play a card, add an honor counter. If there are six or more on Stormpike Insignia, destroy it.
When Stormpike Insignia is destroyed this way, your hero deals 5 frost damage to target hero or ally.",2622,FoH_167.jpg,Core,Neutral,,,,
2405,Fields of Honor,Drums of War,"Classic, Core",168,Frostwolf Insignia,Item,Any,,,,Horde,Item Trinket (2) Battleground,U,2,,0,,,0,0,"When you play a card, add an honor counter. If there are six or more on Frostwolf Insignia, destroy it.
When Frostwolf Insignia is destroyed this way, your hero deals 5 frost damage to target hero or ally.",2748,FoH_168.jpg,Core,Neutral,,,,
2406,Fields of Honor,Drums of War,"Classic, Core",169,Apostle of Argus,Weapon,DrPrSh,,,,Neutral,Two-Handed Weapon Staff Melee (1),U,4,,1,4,,0,0,"On your turn: Exhaust your hero >>> Your hero heals 1 damage from target hero or ally, or 4 if an opponent went first this game.",2678,FoH_169.jpg,Core,Neutral,,,,
2407,Fields of Honor,Drums of War,"Classic, Core",170,Arcanite Steam-Pistol,Weapon,HuRo,,,,Neutral,Weapon Gun Ranged (1),U,5,,3,2,,0,0,"When you strike with Arcanite Steam-Pistol, your hero has long-range this combat.
When a hero is dealt damage with Arcanite Steam-Pistol, if its controller went first this game, he destroys one of his resources.",2679,FoH_170.jpg,Core,Neutral,,,,
2408,Fields of Honor,Drums of War,"Classic, Core",171,Blackout Truncheon,Weapon,DkPaRoSh,,,,Neutral,Instant Weapon Mace Melee (1),R,2,,3,2,,0,0,"When Blackout Truncheon enters play, exhaust target hero or ally. That character can't ready during its controller's next ready step.",2609,FoH_171.jpg,Core,Neutral,,,,
2409,Fields of Honor,Drums of War,"Classic, Core",172,Firemaul of Destruction,Weapon,DkPaShWr,,,,Neutral,Two-Handed Weapon Mace Melee (1),U,6,,5,3,,0,0,You pay 3 less to strike with Firemaul of Destruction if an opposing card was destroyed this turn.,2682,FoH_172.jpg,Core,Neutral,,,,
2410,Fields of Honor,Drums of War,"Classic, Core",173,Gladiator's Maul,Weapon,Druid,,,,Neutral,Arena Two-Handed Weapon Mace Melee (1),R,2,,1,2,,0,0,You can place the top card of your deck face down (as your one resource per turn).,2634,FoH_173.jpg,Core,Neutral,,,,
2411,Fields of Honor,Drums of War,"Classic, Core",174,Heartless,Weapon,DkRoWr,,,,Neutral,Weapon Sword Melee (1),U,3,,3,3,,0,0,"Your hero has dual-wield.
Put 1 damage on an ally in your party >>> You pay 1 less the enxt time you strike with Heartless this turn.",2681,FoH_174.jpg,Core,Neutral,,,,
2412,Fields of Honor,Drums of War,"Classic, Core",175,Heartrazor,Weapon,Rogue,,,,Neutral,Weapon Dagger Melee (1),U,2,,2,1,,0,0,"Pay 1, Destroy Heartrazor >>> Target hero can't deal damage this turn.",2683,FoH_175.jpg,Core,Neutral,,,,
2413,Fields of Honor,Drums of War,"Classic, Core",176,Hope Ender,Weapon,HuPaRoWr,,,,Neutral,Weapon Sword Melee (1),R,4,,0,0,,0,0,"At the end of your turn, if Hope Ender is ready, put two +1 ATK counters on it.",2745,FoH_176.jpg,Core,Neutral,,,,
2414,Fields of Honor,Drums of War,"Classic, Core",177,"Jin'rohk, The Great Apocalypse",Weapon,DkHuPaWr,,,,Neutral,Two-Handed Weapon Sword Melee (1),E,7,,3,3,,0,0,"When a hero is dealt damage with Jin'rohk, destroy up to that many target non-hero cards controlled by that hero's controller.",2684,FoH_177.jpg,Core,Neutral,,,,
2415,Fields of Honor,Drums of War,"Classic, Core",178,Merciless Gladiator's Gavel,Weapon,DrPrSh,,,,Neutral,Arena Weapon Mace Melee (1),R,5,,1,4,,0,0,"If your hero would deal non-combat damage, it deals double that much instead.",2642,FoH_178.jpg,Core,Neutral,,,,
2416,Fields of Honor,Drums of War,"Classic, Core",179,Steelhawk Crossbow,Weapon,Hunter,,,,Neutral,Weapon Crossbow Ranged (1),R,3,,3,1,,0,0,"When you strike with Steelhawk Crossbow, your hero has long-range this combat.
At the start of your turn, exhaust Steelhawk Crossbow unless you pay 1.",2810,FoH_179.jpg,Core,Neutral,,,,
2417,Fields of Honor,Drums of War,"Classic, Core",180,Vengeful Gladiator's Cleaver,Weapon,DkShWr,,,,Neutral,Arena Weapon Axe Melee (1),R,4,,4,2,,0,0,"Your hero has dual-wield.
You can strike with Vengeful Gladiator's Cleaver while an ally in your party is in combat. (If you do, that ally gains this card's ATK and damage type this combat.)",2661,FoH_180.jpg,Core,Neutral,,,,
2418,Fields of Honor,Drums of War,"Classic, Core",181,Wand of Prismatic Focus,Weapon,MgPrWk,,,,Neutral,Weapon Wand Wand (1),U,4,,1,1,,0,0,"When Wand of Prismatic Focus enters play, your hero deals 1 arcane, 1 fire, 1 frost, 1 nature, and 1 shadow damage to target ally.",2674,FoH_181.jpg,Core,Neutral,,,,
2419,Fields of Honor,Drums of War,"Classic, Core",182,Wub's Cursed Hexblade,Weapon,MgPrWk,,,,Neutral,Weapon Dagger Melee (1),R,2,,1,2,,0,0,"Pay 2, Destroy Wub's Cursed Hexblade >>> Destroy target ally. If an opponent went first this game, put a card with the same name as that ally from a graveyard into your party.",2746,FoH_182.jpg,Core,Neutral,,,,
2420,Fields of Honor,Drums of War,"Classic, Core",183,Crackling Staff,Weapon,DrMgPrWk,,,,Alliance,Two-Handed Weapon Staff Melee (1),U,3,,1,3,,0,0,"When a [Horde] ally is dealt nature or [Nature] damage, destroy it.",2749,FoH_183.jpg,Core,Neutral,,,,
2421,Fields of Honor,Drums of War,"Classic, Core",184,Hellforged Halberd,Weapon,PaWr,,,,Alliance,Two-Handed Weapon Polearm Melee (1),R,7,,5,1,,0,0,"You pay 1 less to play Hellforged Halberd if an ally with diplomacy is in your party. This is also true for escape artist, inspiring presence, shadowmeld and find treasure.",2752,FoH_184.jpg,Core,Neutral,,,,
2422,Fields of Honor,Drums of War,"Classic, Core",185,Blackened Spear,Weapon,PaWr,,,,Horde,Two-Handed Weapon Polearm Melee (1),R,4,,3,1,,0,0,"Blackened Spear has +1 ATK if an ally with arcane torrent is in your party. This is also true for berserking, hardiness, war stomp, and will of the forsaken.",2811,FoH_185.jpg,Core,Neutral,,,,
2423,Fields of Honor,Drums of War,"Classic, Core",186,Whiteout Staff,Weapon,DrMgPrWk,,,,Horde,Two-Handed Weapon Staff Melee (1),U,3,,1,3,,0,0,"When an [Alliance] ally is dealt frost or [Frost] damage, destroy it.",2747,FoH_186.jpg,Core,Neutral,,,,
2424,Fields of Honor,Drums of War,"Classic, Core",187,Call to Arms: Alterac Valley,Quest,Any,,,,Neutral,Battleground,C,0,,0,,,0,0,"Pay 4 to complete this quest.
Reward: Draw a card. You pay 4 less to complete your next quest this turn. You may add an honor counter to a Battleground card you control.",2893,FoH_187.jpg,Core,Neutral,,,,
2425,Fields of Honor,Drums of War,"Classic, Core",188,Call to Arms: Arathi Basin,Quest,Any,,,,Neutral,Battleground,C,0,,0,,,0,0,"Pay 5 to complete this quest.
Reward: Reveal the top three cards of your deck. Put all revealed ability, ally, and equipment cards into your hand and the rest on the bottom of your deck. You may add an honor counter to a Battleground counter you control.",2694,FoH_188.jpg,Core,Neutral,,,,
2426,Fields of Honor,Drums of War,"Classic, Core",189,Call to Arms: Eye of the Storm,Quest,Any,,,,Neutral,Battleground,C,0,,0,,,0,0,"On your turn, pay 3 to complete this quest.
Reward: Draw a card, and target hero or ally can't ready during its controller's next ready step. You may add an honor counter to a Battleground card you control.",2621,FoH_189.jpg,Core,Neutral,,,,
2427,Fields of Honor,Drums of War,"Classic, Core",190,Call to Arms: Warsong Gulch,Quest,Any,,,,Neutral,Battleground,C,0,,0,,,0,0,"If a protector is in your party, pay 2 to complete this quest.
Reward: Draw a card. You may add an honor counter to a Battleground card you control.",2689,FoH_190.jpg,Core,Neutral,,,,
2428,Fields of Honor,Drums of War,"Classic, Core",191,Capture a Mine,Quest,Any,,,,Neutral,,C,0,,0,,,0,0,"Pay 1 to complete this quest.
Reward: Reveal the top three cards of your deck. Put a revealed location or quest card into hand and the rest on the bottom of your deck.",2690,FoH_191.jpg,Core,Neutral,,,,
2429,Fields of Honor,Drums of War,"Classic, Core",192,Defusing the Threat,Quest,Any,,,,Neutral,,C,0,,0,,,0,0,"If an opponent completed a quest this turn, pay 1 to complete this quest.
Reward: Draw a card.",2691,FoH_192.jpg,Core,Neutral,,,,
2430,Fields of Honor,Drums of War,"Classic, Core",193,The Eye of Command,Quest,Any,,,,Neutral,,C,0,,0,,,0,0,"On your turn, pay 7 to complete this quest.
Reward: Draw three cards.",2687,FoH_193.jpg,Core,Neutral,,,,
2431,Fields of Honor,Drums of War,"Classic, Core",194,In Nightmares,Quest,Any,,,,Neutral,,U,0,,0,,,0,0,"On your turn, pay 8 to complete this quest.
Reward: Target opponent discards three cards.",2755,FoH_194.jpg,Core,Neutral,,,,
2432,Fields of Honor,Drums of War,"Classic, Core",195,Legendary Heroes,Quest,Any,,,,Neutral,,C,0,,0,,,0,0,"Pay 1 to complete this quest.
Reward: Draw a card unless target opponent turns his hero or one of his resources face down.",2692,FoH_195.jpg,Core,Neutral,,,,
2433,Fields of Honor,Drums of War,"Classic, Core",196,Proving Grounds,Quest,Any,,,,Neutral,,C,0,,0,,,0,0,"On your turn, pay 2 to complete this quest.
Reward: Draw a card.",2688,FoH_196.jpg,Core,Neutral,,,,
2434,Fields of Honor,Drums of War,"Classic, Core",197,Rise and Be Recognized,Quest,Any,,,,Neutral,,C,0,,0,,,0,0,"On your turn, pay 4 to complete this quest.
Reward: Draw two cards.",2618,FoH_197.jpg,Core,Neutral,,,,
2435,Fields of Honor,Drums of War,"Classic, Core",198,Showdown,Quest,Any,,,,Neutral,,R,0,,0,,,0,0,"On your turn, pay 3 to complete this quest.
Reward: Put a unique Mok'Nathal Beastmaster ally token named Rexxar into play with 3 [Ranged] ATK / 4 health and ""At the start of your turn, destroy target Gronn."" Each opponent may put a Gronn ally token into play with 5 [Melee] ATK / 5 health.",2685,FoH_198.jpg,Core,Neutral,,,,
2436,Fields of Honor,Drums of War,"Classic, Core",199,Towers and Bunkers,Quest,Any,,,,Neutral,,C,0,,0,,,0,0,"Pay 3 to complete this quest.
Reward: If you control a location, draw a card. If you control a quest, draw a card.",2686,FoH_199.jpg,Core,Neutral,,,,
2437,Fields of Honor,Drums of War,"Classic, Core",200,Concerted Efforts,Quest,Any,,,,Alliance,,C,0,,0,,,0,0,"Pay 1 to complete this quest.
Reward: Reveal the top three cards of your deck. Put a revealed card with an even cost of 2 or more into hand and the rest on the bottom of your deck.",2667,FoH_200.jpg,Core,Neutral,,,,
2438,Fields of Honor,Drums of War,"Classic, Core",201,For Great Honor,Quest,Any,,,,Horde,,C,0,,0,,,0,0,"Pay 1 to complete this quest.
Reward: Reveal the top three cards of your deck. Put a revealed card with an odd cost of 1 or more into hand and the rest on the bottom of your deck.",2666,FoH_201.jpg,Core,Neutral,,,,
2439,Fields of Honor,Drums of War,"Classic, Core",202,Alterac Valley,Location,Any,,,,Neutral,Battleground,C,0,,0,,,0,0,"When you play a card, add an honor counter.
On your turn: [Activate], Remove eight honor counters >>> Put target ally card from your graveyard into play if its cost is less than or equal to the number of resources you control.",2620,FoH_202.jpg,Core,Neutral,,,,
2440,Fields of Honor,Drums of War,"Classic, Core",203,Arathi Basin,Location,Any,,,,Neutral,Battleground,C,0,,0,,,0,0,"When you play a card, add an honor counter.
[Activate], Remove five honor counters >>> Draw a card.",2619,FoH_203.jpg,Core,Neutral,,,,
2441,Fields of Honor,Drums of War,"Classic, Core",204,Eye of the Storm,Location,Any,,,,Neutral,Battleground,C,0,,0,,,0,0,"When you play a card, add an honor counter.
[Activate], Remove four honor counters >>> Exhaust up to four target heroes and/or allies.",2612,FoH_204.jpg,Core,Neutral,,,,
2442,Fields of Honor,Drums of War,"Classic, Core",205,Warsong Gulch,Location,Any,,,,Neutral,Battleground,C,0,,0,,,0,0,"When you play a card, add an honor counter.
[Activate], Remove two honor counters >>> Target ally is a protector this turn.",2695,FoH_205.jpg,Core,Neutral,,,,
2443,Fields of Honor,Drums of War,"Classic, Core",206,Gnomeregan,Location,Any,,,,Alliance,City,R,0,,0,,,0,0,"Gnome Hero Required
Gnomes in your party are irradiated. (When this character deals combat damage to an ally that's not irradiated, it becomes irradiated.)
[Activate] >>> Destroy target irradiated ally.",2631,FoH_206.jpg,Core,Neutral,,Gnome,,
2444,Fields of Honor,Drums of War,"Classic, Core",207,Ironforge,Location,Any,,,,Alliance,City,R,0,,0,,,0,0,"Dwarf Hero Required
[Activate] >>> Put target armor or weapon card from your graveyard into hand if its cost is less than the number of Dwarves in your party.",2632,FoH_207.jpg,Core,Neutral,,Dwarf,,
2445,Fields of Honor,Drums of War,"Classic, Core",208,Undercity,Location,Any,,,,Horde,City,R,0,,0,,,0,0,"Undead Hero Required
[Activate] >>> You may remove target ally card in a graveyard from the game. If you do, an Undead in your party heals 2 damage from itself.",2633,FoH_208.jpg,Core,Neutral,,Undead,,
2446,Scourgewar,Scourgewar,"Classic, Core",001,Auryna the Lightsworn,Hero,Paladin,Draenei,"Blacksmithing, Jewelcrafting",Retribution,Alliance,  ,U,0,,0,,Holy,0,29,If you control another Paladin: Flip Auryna >>> Auryna deals 2 unpreventable holy damage to each opposing hero and ally that dealt damage this turn.,2890,SGW_001.jpg,Core,Neutral,,,,
2447,Scourgewar,Scourgewar,"Classic, Core",002,Bordrak Barrelblast,Hero,Hunter,Dwarf,"Leatherworking, Inscription",Marksmanship,Alliance,  ,U,0,,0,,,0,28,If you control another Hunter: Flip Bordrak >>> Put a +1 ATK counter on target Ranged weapon,2860,SGW_002.jpg,Core,Neutral,,,,
2448,Scourgewar,Scourgewar,"Classic, Core",003,Erondra Frostmoon,Hero,Death Knight,Night Elf,"Blacksmithing, Inscription",Unholy,Alliance,  ,U,0,,0,,,0,29,If you control another Death Knight: Flip Erondra >>> Target ally has -2 [Health] this turn.,2891,SGW_003.jpg,Core,Neutral,,,,
2449,Scourgewar,Scourgewar,"Classic, Core",004,Felbender Lara,Hero,Warlock,Human,"Tailoring, Alchemy",Affliction,Alliance,  ,U,0,,0,,,0,28,If you control another Warlock: Flip Lara >>> Lara deals 3 shadow damage to target hero or ally with an attachment.,2892,SGW_004.jpg,Core,Neutral,,,,
2450,Scourgewar,Scourgewar,"Classic, Core",005,"Ivan, Bladewind Brute",Hero,Warrior,Human,"Blacksmithing, Jewelcrafting",Fury,Alliance,  ,U,0,,0,,,0,30,If you control another Warrior: Flip Ivan >>> Ivan deals 2 melee damage to target damaged hero or ally.,2893,SGW_005.jpg,Core,Neutral,,,,
2451,Scourgewar,Scourgewar,"Classic, Core",006,"Nylaith, Guardian of the Wild",Hero,Druid,Night Elf,"Leatherworking, Jewelcrafting",Feral,Alliance,  ,U,0,,0,,,0,27,If you control another Druid: Flip Nylaith >>> Nylaith has Protector this turn.,2894,SGW_006.jpg,Core,Neutral,,,,
2452,Scourgewar,Scourgewar,"Classic, Core",007,Prometha,Hero,Shaman,Draenei,"Leatherworking, Jewelcrafting",Enhancement,Alliance,  ,U,0,,0,,,0,28,If you control another Shaman: Flip Prometha >>> Ready target Melee Weapon.,2895,SGW_007.jpg,Core,Neutral,,,,
2453,Scourgewar,Scourgewar,"Classic, Core",008,Riley Sizzleswitch,Hero,Mage,Gnome,"Tailoring, Engineering",Fire,Alliance,,U,0,,0,,,0,25,If you control another Mage: Flip Riley >>> Riley deals 2 fire damage to target ally.,2896,SGW_008.jpg,Core,Neutral,,,,
2454,Scourgewar,Scourgewar,"Classic, Core",009,Rordag the Sly,Hero,Rogue,Dwarf,"Leatherworking, Jewelcrafting",Subtlety,Alliance,,U,0,,0,,,0,27,If you control another Rogue: Flip Rordag >>> Target hero or ally can't ready during its controller's next ready step.,2897,SGW_009.jpg,Core,Neutral,,,,
2455,Scourgewar,Scourgewar,"Classic, Core",010,"Xerandaal, Shade Servitor",Hero,Priest,Draenei,"Tailoring, Inscription",Shadow,Alliance,  ,U,0,,0,,,0,26,If you control another Priest: Flip Xerandaal >>> Xerandaal deals 3 shadow damage to target hero.,2898,SGW_010.jpg,Core,Neutral,,,,
2456,Scourgewar,Scourgewar,"Classic, Core",011,Blythe the Pyromaniac,Hero,Mage,Undead,"Tailoring, Inscription",Fire,Horde,  ,U,0,,0,,,0,25,If you control another Mage: Flip Blythe >>> Blythe deals 3 fire damage to target hero or ally that was dealt damage this turn.,2899,SGW_011.jpg,Core,Neutral,,,,
