series,series_abr,card_num,name,type,class,race,professions,talent,faction,type_tags,rarity,cost,cost_modifier,attack,strike_cost,damage_type,defense,health,rules,wowtcgdb_id,card_image,series_type,ally_faction,talent_restrictions,race_restrictions,profession_restrictions,reputation_restrictions
Scourgewar,SGW,253,Dark Horizon,Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"Pay 3 to complete this quest.
Reward: Draw a card. If a hero or ally you controlled dealt shadow damage this turn, draw another card.",2915,SGW_253.jpg,Core,Neutral,,,,
Scourgewar,SGW,254,Death's Gaze,Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"Pay 2 to complete this quest.
Reward: If you have fewer cards in your hand than in your graveyard, draw a card.",2916,SGW_254.jpg,Core,Neutral,,,,
Scourgewar,SGW,255,Defiling the Defilers,Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"If allies you controlled dealt 5 or more damage this turn, pay 4 to complete this quest.
Reward: Draw three cards.",2917,SGW_255.jpg,Core,Neutral,,,,
Scourgewar,SGW,256,Dreadsteed of Xoroth,Quest,Any, ,,,Neutral,,U,0,,0,,,0,0,"On your turn: Pay 4 to complete this quest.
Reward: Put target Demon ally from your graveyard into play if its cost is less than or equal to the number of resources you control.",2918,SGW_256.jpg,Core,Neutral,,,,
Scourgewar,SGW,257,Junkboxes Needed,Quest,Any, ,,,Neutral,,U,0,,0,,,0,0,"On your turn: Choose ""ability,"" ""ally,"" or ""equipment,"" and pay 2 to complete this quest.
Reward: Look at target opponent's hand and choose a card of that kind. He discards that card.",2864,SGW_257.jpg,Core,Neutral,,,,
Scourgewar,SGW,258,Pure Evil,Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"Pay 6 to complete this quest.
Reward: If an ability is in your graveyard, draw a card.
If an ally is in your graveyard, draw a card.
If an equipment is in your graveyard, draw a card.",2919,SGW_258.jpg,Core,Neutral,,,,
Scourgewar,SGW,259,Sacrifices Must Be Made,Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"Pay 5 to complete this quest.
Reward: Draw three cards, then discard two cards unless you discard an ally.",2920,SGW_259.jpg,Core,Neutral,,,,
Scourgewar,SGW,260,Scourge Tactics,Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"You pay 1 less to complete this quest for each ally in your graveyard.
Pay 5 to complete this quest.
Reward: Draw a card.",2921,SGW_260.jpg,Core,Neutral,,,,
Scourgewar,SGW,261,Tales of Destruction,Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"Choose ""ability,"" ""ally,"" or ""equipment,"" remove a card of that kind in your graveyard from the game, and pay 2 to complete this quest.
Reward: Reveal the top three cards of your deck. Put a revealed card of that kind into your hand and the rest on the bottom of your deck.",2922,SGW_261.jpg,Core,Neutral,,,,
Scourgewar,SGW,262,"Overseer's Shadow, The",Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"Pay 4 to complete this quest.
Reward: If you control an ability, draw a card.
If you control an ally, draw a card.
If you control an equipment, draw a card.",2923,SGW_262.jpg,Core,Neutral,,,,
Scourgewar,SGW,263,"Restless Dead, The",Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"On your turn: Pay 3 to complete this quest.
Reward: Each player shuffles his graveyard into his deck, and then draw a card.",2924,SGW_263.jpg,Core,Neutral,,,,
Scourgewar,SGW,264,Under the Shadow,Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"Pay 1 and name a damage type to complete this quest.
Reward: Reveal the top three cards of your deck. Put a revealed card with ATK of that type into your hand and the rest on the bottom of your deck.",2854,SGW_264.jpg,Core,Neutral,,,,
Scourgewar,SGW,265,Unfit for Death,Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"Pay 3 to complete this quest.
Reward: Draw a card and remove target card in a graveyard from the game.",2925,SGW_265.jpg,Core,Neutral,,,,
Scourgewar,SGW,266,Whirlwind Weapon,Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"On your turn: Pay 5 to complete this quest.
Reward: Your hero deals X melee damage to each opposing ally, where X is the ATK of a Melee weapon you control.",2926,SGW_266.jpg,Core,Neutral,,,,
Scourgewar,SGW,267,World of Shadows,Quest,Any, ,,,Neutral,,C,0,,0,,,0,0,"Pay 4 to complete this quest.
Reward: Draw a card, and target hero or ally you control has Shadow Resistance this turn. (Prevent all shadow damage that it would be dealt.)",2927,SGW_267.jpg,Core,Neutral,,,,
Scourgewar,SGW,268,"Legendary Leathers, Dalaran",Location,Any, ,,,Neutral,,R,0,,0,,,0,0,[Exhaust] >>> You pay 2 less to play your next Leather or Mail armor this turn for each Leatherworking hero and ally you control.,2928,SGW_268.jpg,Core,Neutral,,,,
Scourgewar,SGW,269,"Talismanic Textiles, Dalaran",Location,Any, ,,,Neutral,,R,0,,0,,,0,0,"[Exhaust] >>> Put X + 1 Armor counters on target Cloth armor you control, where X is the number of Tailoring heroes and allies you control.",2929,SGW_269.jpg,Core,Neutral,,,,
Scourgewar,SGW,270,"Tanks for Everything, Dalaran",Location,Any, ,,,Neutral,,R,0,,0,,,0,0,"[Exhaust] >>> Ready up to X target Plate armor you control, where X is the number of Blacksmithing heroes and allies you control.",2866,SGW_270.jpg,Core,Neutral,,,,
Player Crafted Item,PCI,001,Black Felsteel Bracers,Item,PaWr,,,,Neutral,[A] Plate Wrist (1),E,2,,0,,,0,0,[Exhaust] >>> Put a +1 ATK counter on target weapon.,1136,PCI_001.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,002,Cobrascale Hood,Item,DrRo,,,,Neutral,[A] Leather Head (1),E,2,,0,,Nature,0,0,"At the start of your turn, your hero deals 2 Nature damage to each opposing hero for each face-up resource its controller has.",1143,PCI_002.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,003,Girdle of Ruination,Item,MgPrWk,,,,Neutral,[A] Cloth Waist (1),E,6,,0,,,1,0,"At the start of your turn, destroy the ability, ally, or equipment with the lowest cost. If two or more are tied, destroy all with that cost.",1139,PCI_003.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,004,Netherdrake Gloves,Item,HuSh,,,,Neutral,[A] Mail Hands (1),E,4,,0,,,0,0,"[Exhaust], Destroy Netherdrake Gloves >>> Put a Netherdrake ally token with 3 ATK / 3 health into play.",1141,PCI_004.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,005,Felsteel Reaper,Item,PaWr,,,,Neutral,[W] 2-Hand Axe Melee (1),E,8,,0,0,Melee,0,0,Felsteel Reaper has +1 ATK for each resource you have.,1147,PCI_005.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,006,Bracers of the Green Fortress,Item,PaWr,,,,Neutral,[A] Plate Wrist (1),E,4,,0,,,3,0,Each of your face-down resources is also an armor with 1 DEF.,1300,PCI_006.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,007,Spellstrike Hood,Item,MgPrWk,,,,Neutral,[A] Cloth Head (1),E,5,,0,,,1,0,"Pay 2, [Exhaust] >>> When you next play a non-ongoing ability this turn, copy it. (You may choose new targets for the copy.)",1155,PCI_007.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,008,Eternium Runed Blade,Item,MgPrShWk,,,,Neutral,[W] 1-Hand Dagger Melee (1),E,7,,1,4,Melee,0,0,Players can't play allies.  Allies can't be destroyed.,1172,PCI_008.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,009,Belt of Blasting,Item,MgPrWk,,,,Neutral,[A] Cloth Waist (1),E,6,,0,,Arcane,1,0,"Pay X, Exhaust your hero >>> Your hero deals X arcane damage to target hero or ally.",1814,PCI_009.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,010,Belt of Deep Shadow,Item,DrRo,,,,Neutral,[A] Leather Waist (1),E,4,,0,,,0,0,"Your hero has stealth.
If your hero would deal combat damage, it deals that much +2 instead.",1813,PCI_010.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,011,Alchemist's Stone,Item,Any,,,,Neutral,[I] Trinket (2),E,2,,0,,,0,0,"Alchemy Hero Required
[Exhaust], >>> Reveal the top card of your deck.  You may discard a card with a different type.  If you do, put that revealed card into your hand.",1815,PCI_011.jpg,Crafting,Neutral,,,Alchemy,
Player Crafted Item,PCI,012,Bindings of Lightning Reflexes,Item,HuSh,,,,Neutral,[A] Mail Wrist (1),E,3,,0,,,0,0,"When you play an ability, put a bolt counter on Bindings of Lightning Reflexes.
Heroes and allies in combat with your hero have -1 ATK for each bolt counter.",2057,PCI_012.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,013,Swiftsteel Bracers,Item,PaWr,,,,Neutral,[A] Plate Wrist (1),E,5,,0,,,3,0,You pay 5 less to strike with weapons.,2056,PCI_013.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,014,Talasite Owl,Item,DrHuMgPaPrShWk,,,,Neutral,[I] Trinket (2),E,2,,0,,,0,0,"Jewelcrafting Hero Required
[Exhaust] >>> Put a hoot counter on Talasite Owl.
[Exhaust], Remove X hoot counters, destroy Talasite Owl >>> Ready X of your resouces.",2058,PCI_014.jpg,Crafting,Neutral,,,Jewelcrafting,
Player Crafted Item,PCI,015,Bulwark of the Ancient Kings,Item,PaWr,,,,Neutral,[A] Plate Chest (1),E,4,,0,,,5,0,"Your hero has +5 health.
Destroy Bulwark of the Ancient Kings >>> Your hero has +25 health until the end of your next turn.",2057,PCI_015.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,016,Tankatronic Goggles,Item,PaWr,,,,Neutral,[A] Plate Head (1),E,2,,0,,,2,0,"When Tankatronic Goggles enters play, look at target player's hand.
Your hero is a protector.  Opposing allies lose and can't have elusive, stealth, and untargetable.",2056,PCI_016.jpg,Crafting,Neutral,,,Engineering,
Player Crafted Item,PCI,017,Goblin Rocket Launcher,Item,Any,,,,Neutral,[I] Trinket (2),E,4,,0,,,0,0,[Exhaust] >>> Remove the top card of your deck from the game. Your hero deals ranged damage equal to that card's cost to target ally.,2058,PCI_017.jpg,Crafting,Neutral,,,Engineering,
Player Crafted Item,PCI,018,Battlecast Pants,Item,MgPrWk,,,,Neutral,[A] Cloth Legs (1),E,3,,0,,,0,0,[Exhaust] >>> Cards in your hand are instant this turn until you play a card.,2592,PCI_018.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,019,Cloak of Darkness,Item,DrHuPaRoShWr,,,,Neutral,[A] Cloth Back (1),E,2,,0,,,0,0,"[Exhaust] >>> Put a +1 DEF counter on Cloak of Darkness.
[Exhaust], Remove all +DEF counters >>> Your hero deals 1 shadow damage to target hero or ally for each counter removed this way.",2593,PCI_019.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,020,Shadowprowler's Chestguard,Item,DrRo,,,,Neutral,[A] Leather Chest (1),E,1,,0,,,1,0,Your hero has +1 ATK while attacking for each hero and ally in your party with stealth.,2594,PCI_020.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,021,Fletcher's Gloves of the Phoenix,Item,HuSh,,,,Neutral,[A] Mail Hands (1),E,3,,0,,,2,0,"You can play Fletcher's Gloves of the Phoenix from your graveyard.
[Exhaust] >>> Target ally has long-range and fire resistance this turn.",,PCI_021.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,022,Gloves of Immortal Dusk,Item,DrRo,,,,Neutral,[A] Leather Hands (1),E,4,,0,,,1,0,"When Gloves of the Immortal Dusk enters play, you may put the top card of your deck into your resource row face down and exhausted.
When Gloves of Immortal Dusk is destroyed, you may destroy target resource.",,PCI_022.jpg,Crafting,Neutral,,,,
Player Crafted Item,PCI,023,Sunfire Handwraps,Item,MgPrWk,,,,Neutral,[A] Cloth Hands (1),E,4,,1,,,1,1,"Sunfire Handwraps enters play with a +1 DEF counter for each friendly hero and ally.
[Exhaust], Remove a +1 DEF counter >>> Draw a card.",,PCI_023.jpg,Crafting,Neutral,,,,
Onyxia Raid Loot,Ony,001,Arcane Revelation,Ability,Mage,,,Arcane,Neutral,Instant,U,3,,0,,,0,0,Each friendly player draws a card.,392,Ony_001.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,002,Coordinated Assault,Ability,Hunter,,,Marksmanship,Neutral,,U,4,,0,,Ranged,0,0,"Ongoing: Friendly heroes have ""[Exhaust] >>>  This hero deals 1 ranged damage to target hero or ally""",391,Ony_002.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,003,Cull the Weak,Ability,Warlock,,,Demonology,Neutral,Instant,U,3,,0,,Shadow,0,0,Each friendly player may destroy an ally in his party.  Your hero deals shadow damage to target hero equal to the combined ATK of the destroyed allies.,393,Ony_003.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,004,Natural Alignment,Ability,Shaman,,,Elemental,Neutral,Instant,U,2,,0,,,0,0,"Your hero deals X damage to target hero or ally and heals X damage from target hero or ally, where X is the number of friendly players.",394,Ony_004.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,005,Shelter the Flock,Ability,Priest,,,Holy,Neutral,,U,4,,0,,,0,0,Your hero heals 11 damage from each friendly hero.,395,Ony_005.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,006,Spread the Word,Ability,Paladin,,,Holy,Neutral,,U,1,,0,,,0,0,Ongoing:  Damage dealt by friendly Heroes can't be prevented.,390,Ony_006.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,007,Sunfire,Ability,Druid,,,Balance,Neutral,,U,7,,0,,Arcane,0,0,"Your hero deals X Arcane damage to target hero or ally, where X is the number of friendly heroes and allies.     Draw a card.",396,Ony_007.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,008,Thorn in the Side,Ability,Warrior,,,Protection,Neutral,Instant,U,3,,0,,,0,0,"Attach to target hero.
Ongoing:  While attached hero can attack your hero, it can only atttack your hero.",397,Ony_008.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,009,Tricks of the Trade,Ability,Rogue,,,Subtlety,Neutral,Instant,U,3,,0,,,0,0,Friendly heroes can't be targetted by opponents this turn.,398,Ony_009.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,010,Bloodfang Hood,Item,Rogue,,,,Neutral,[A] Leather Head (1),E,3,,0,,,1,0,"[Exhaust] >>> Exhaust target hero or ally.  Use only on your turn.  
When you play a [Rogue] ability, ready Bloodfang Hood.",204,Ony_010.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,011,Dragonstalker's Helm,Item,Hunter,,,,Neutral,[A] Mail Head (1),E,2,,0,,,1,0,"[Exhaust] >>> Target Pet has +1 ATK this turn.
When you play a [Hunter] ability, ready Dragonstalker's Helm.",203,Ony_011.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,012,Halo of Transcendence,Item,Priest,,,,Neutral,[A] Cloth Head (1),E,2,,0,,,0,0,"[Exhaust] >>> Your hero heals 1 damage from target ally.
When you play a [Priest] ability, ready Halo of Transendence.",195,Ony_012.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,013,Helm of Wrath,Item,Warrior,,,,Neutral,[A] Plate Head (1),E,4,,0,,,2,0,"[Exhaust] >>> While target ally can attack your hero this turn, it can attack only your hero.
When you play a [Warrior] ability, ready Helm of Wrath.",205,Ony_013.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,014,Helmet of Ten Storms,Item,Shaman,,,,Neutral,[A] Mail Head (1),E,4,,0,,Nature,1,0,"Pay 2, [Exhaust] >>> Your hero deals 1 nature damage to target hero or ally and heals 1 damage from target hero or ally.
When you play a [Shaman] ability, ready Helmet of Ten Storms.",207,Ony_014.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,015,Judgement Crown,Item,Paladin,,,,Neutral,[A] Plate Head (1),E,4,,0,,,2,0,"Pay 1, [Exhaust] >>> Prevent the next 1 damage that would be dealt to target ally this turn.
When you play a [Paladin] ability, ready Judgement Crown.",206,Ony_015.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,016,Nemesis Skullcap,Item,Warlock,,,,Neutral,[A] Cloth Head (1),E,2,,0,,,0,0,"[Exhaust] >>> Your hero heals 1 damage from itself.
When you play a [Warlock] ability, ready Nemesis Skullcap.",201,Ony_016.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,017,Netherwind Crown,Item,Mage,,,,Neutral,[A] Cloth Head (1),E,3,,0,,Arcane,0,0,"Pay 1, [Exhaust] >>>  Your hero deals 1 arcane damage to target ally.
When you play a [Mage] ability, ready Netherwind Crown.",202,Ony_017.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,018,Sapphiron Drape,Item,DrMgPaPrShWk,,,,Neutral,[A] Back (1),R,5,,0,,,1,0,"If your hero would deal damage with an ability, it deals that amount of damage plus 1 instead.
If your hero would heal damage with an ability, it heals that amount of damage plus 1 instead.",399,Ony_018.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,019,Stormrage Cover,Item,Druid,,,,Neutral,[A] Leather Head (1),E,2,,0,,,1,0,"Pay 1, [Exhaust] >>> Draw a card, then discard a card.
When you play a [Druid] ability, ready Stormrage Cover.",198,Ony_019.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,020,Ancient Cornerstone Grimoire,Item,DrMgPrWk,,,,Neutral,[I] Off-Hand (1),R,4,,0,,,0,0,"Pay 2, [Exhaust] >>> Put a Skeleton ally token with 1 ATK, 1 health, ferocity, and protector into play.  At end of turn destroy it.",400,Ony_020.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,021,Dragonslayer's Signet,Item,DrMgPrShWk,,,,Neutral,[I] Ring (2),R,3,,0,,,0,0,"If a friendly hero or ally would deal damage to a Dragon or Dragonkin, it deals that amount of damage plus 1 instead.",401,Ony_021.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,022,Eskhandar's Collar,Item,DrHuPaRoShWr,,,,Neutral,[I] Neck (1),R,2,,0,,,0,0,"Your hero has +1 ATK while in combat with an opposing hero.
Opposing heroes have -1 ATK while in combat with your hero.",121,Ony_022.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,023,Onyxia Blood Talisman,Item,PaShWr,,,,Neutral,[I] Trinket (2),E,6,,0,,,0,0,Friendly allies have +2 health.,402,Ony_023.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,024,Onyxia Hide Backpack,Item,Any,,,,Neutral,[I] Other,U,2,,0,,,0,0,"[Exhaust] >>> , Discard an equipment card >>> Draw a card.",120,Ony_024.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,025,Onyxia Tooth Pendant,Item,DrHuPaRoShWr,,,,Neutral,[I] Neck (1),E,6,,0,,,0,0,Friendly allies have +2 ATK while attacking.,403,Ony_025.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,026,Ring of Binding,Item,Any,,,,Neutral,[I] Ring (2),R,2,,0,,,0,0,Opponents pay 1 more to play abilities that target your hero.,404,Ony_026.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,027,Shard of the Scale,Item,DrHuMgPaPrShWk,,,,Neutral,[I] Trinket (2),U,2,,0,,,0,0,"Pay 2, Destroy Shard of the Scale >>> Put the top card of your deck in to your resource row face down and exhausted.",405,Ony_027.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,028,Skibi's Pendant,Item,DrHuPaRoShWr,,,,Neutral,[I] Neck (1),R,2,,0,,,0,0,You pay 1 less to strike with weapons.,406,Ony_028.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,029,Deathbringer,Item,HuPaShWr,,,,Neutral,[W] 1-Hand Axe Melee (1),R,3,,2,2,"Melee, Shadow",0,0,"When your hero deals combat damage with Deathbringer to an ally, your hero deals that amount of Shadow damage to target hero in that ally's party.",407,Ony_029.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,030,Lord Alexander's Battle Axe,Item,HuPaWr,,,,Neutral,[W] 2-Hand Axe Melee (1),R,5,,3,0,Melee,0,0,,408,Ony_030.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,031,Mass of McGowan,Item,DrPaRoShWr,,,,Neutral,[W] 1-Hand Mace Melee (1),R,3,,2,1,Melee,0,0,Mass of McGowan has +2 ATK while yoru hero is attacking an ally.,409,Ony_031.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,032,Sword of Zeal,Item,HuPaRoWr,,,,Neutral,[W] 1-Hand Sword Melee (1),R,4,,2,2,Melee,0,0,"When your hero deals combat damage with Sword of Zeal, target player may ready that many of his resources.",410,Ony_032.jpg,Raid,Neutral,,,,
Onyxia Raid Loot,Ony,033,Vis'kag the Bloodletter,Item,HuPaRoWr,,,,Neutral,[W] 1-Hand Sword Melee (1),R,4,,1,1,Melee,0,0,"When your hero deals combat damage with Vis'kag the Bloodletter to an ally without damage on it, destroy that ally.",411,Ony_033.jpg,Raid,Neutral,,,,
Molten Core Loot,MCL,001,Bloodfang Pants,Item,Rogue,,,,Neutral,[A] Leather Legs (1),R,4,,0,,,2,0,"When you play a Rogue ability, you may pay 1. 
If you do, your hero deals 1 melee damage to target exhausted hero or ally.",806,MCL_001.jpg,Raid,Neutral,,,,
Molten Core Loot,MCL,002,Dragonstalker's Legguards,Item,Hunter,,,,Neutral,[A] Mail Legs (1),R,4,,0,,,2,0,"When you play a Hunter ability, you may pay 1. 
If you do, target Ranged weapon has +2 ATK this turn.",807,MCL_002.jpg,Raid,Neutral,,,,
Molten Core Loot,MCL,003,Drillborer Disk,Item,PaShWr,,,,Neutral,[A] Shield Off-Hand (1),R,3,,0,,Arcane,1,0,"When Drillborer Disk prevents damage, your hero deals 1 Arcane damage to the source of that damage. ",808,MCL_003.jpg,Raid,Neutral,,,,
Molten Core Loot,MCL,004,Judgement Legplates,Item,Paladin,,,,Neutral,[A] Plate Legs (1),R,4,,0,,,3,0,"When you play a Paladin ability, you may pay 1. 
If you do, prevent all damage that would be dealt to and dealt by target friendly ally this turn.",809,MCL_004.jpg,Raid,Neutral,,,,
Molten Core Loot,MCL,005,Leggings of Transcendence,Item,Priest,,,,Neutral,[A] Cloth Legs (1),R,2,,0,,,1,0,"When you play a Priest ability, you may pay 1. 
If you do, your hero heals 2 damage from each friendly ally.",810,MCL_005.jpg,Raid,Neutral,,,,
Molten Core Loot,MCL,006,Legplates of Ten Storms,Item,Shaman,,,,Neutral,[A] Mail Legs (1),R,6,,0,,Nature,2,0,"When you play a Shaman ability, you may pay 1. 
If you do, your hero deals 2 Nature damage divided as you choose to up to two target heroes and/or allies.",802,MCL_006.jpg,Raid,Neutral,,,,
